,date,symbol,open,close,low,high,volume,reported_year,reported_month
130799,2011-02-09,GOOG,307.283760527,307.099433928,305.027195188,308.568949324,3698700.0,2011,2
131269,2011-02-10,GOOG,305.804296422,307.069557413,304.638675455,307.59757328,4686200.0,2011,2
131739,2011-02-11,GOOG,305.749517248,311.084517856,305.35596189,311.333572338,5199100.0,2011,2
132209,2011-02-14,GOOG,310.506666285,312.902697372,308.862834271,313.644916353,4271800.0,2011,2
132679,2011-02-15,GOOG,312.489244097,310.910170353,310.387128841,313.869068675,4199500.0,2011,2
133149,2011-02-16,GOOG,311.647415477,310.945021721,309.888989489,312.080796558,3380500.0,2011,2
133619,2011-02-17,GOOG,309.465588002,311.463088878,308.9824026,312.454393226,2968600.0,2011,2
134089,2011-02-18,GOOG,311.83171169,313.864094321,310.925124302,314.412037993,6459800.0,2011,2
134559,2011-02-22,GOOG,308.857859916,303.966189099,302.750732927,311.29872097,7307000.0,2011,2
135029,2011-02-23,GOOG,304.025973014,304.519107127,300.872769495,306.202795748,5800700.0,2011,2
135499,2011-02-24,GOOG,304.553988881,303.273774439,299.55272933,305.40082274,5443700.0,2011,2
135969,2011-02-25,GOOG,304.788089913,303.881502525,303.612520237,306.212774844,3879200.0,2011,2
136439,2011-02-28,GOOG,303.86157472,305.555241939,302.870300758,307.094459574,4580000.0,2011,2
136909,2011-03-01,GOOG,307.737069414,299.258813997,298.531548467,308.454355848,6671200.0,2011,3
137379,2011-03-02,GOOG,298.780602451,299.273767448,296.484211887,301.8690477,4068500.0,2011,3
137849,2011-03-03,GOOG,302.058318268,303.642396752,301.370908847,304.603793701,3905000.0,2011,3
138319,2011-03-04,GOOG,303.029694312,299.189081372,298.979852114,303.353486658,6044500.0,2011,3
138789,2011-03-07,GOOG,299.154199617,294.725816783,292.404493174,300.718350296,6951300.0,2011,3
139259,2011-03-08,GOOG,295.35844703,295.049578246,293.998520369,297.874015561,4586800.0,2011,3
139729,2011-03-09,GOOG,294.397019695,294.780595957,291.781842023,296.145496973,4318100.0,2011,3
140199,2011-03-10,GOOG,291.627422824,289.066993442,288.643591955,292.215222607,6279500.0,2011,3
140669,2011-03-11,GOOG,288.030889514,287.278690939,285.595002816,288.917548598,6086600.0,2011,3
141139,2011-03-14,GOOG,285.330994384,283.931242498,282.949917744,288.065740385,5653200.0,2011,3
141609,2011-03-15,GOOG,277.709551921,283.717039384,276.713273717,284.434356204,8041200.0,2011,3
142079,2011-03-16,GOOG,282.944943389,277.510302258,274.611157963,283.831632859,7625300.0,2011,3
142549,2011-03-17,GOOG,281.186517401,279.632345818,279.223867395,283.438077501,5820200.0,2011,3
143019,2011-03-18,GOOG,281.266229122,279.482900974,278.825368069,282.934963795,6621800.0,2011,3
143489,2011-03-21,GOOG,284.045805587,287.174106946,283.448056597,288.81793896,6064400.0,2011,3
143959,2011-03-22,GOOG,287.557652323,287.582554982,285.186554779,288.534003221,3787800.0,2011,3
144429,2011-03-23,GOOG,286.521548395,289.993539022,284.932495555,290.137979125,3645900.0,2011,3
144899,2011-03-24,GOOG,291.622417585,292.349714,288.319799608,293.096907834,4213000.0,2011,3
145369,2011-03-25,GOOG,292.344709259,288.788062444,288.538977575,292.35966271,5738200.0,2011,3
145839,2011-03-28,GOOG,289.948709056,286.606234969,286.282442622,291.403240116,4453300.0,2011,3
146309,2011-03-29,GOOG,286.925022077,289.779335908,285.435609262,289.859048127,3221600.0,2011,3
146779,2011-03-30,GOOG,291.099376073,289.834115082,289.206489577,291.65729934,2855200.0,2011,3
147249,2011-03-31,GOOG,290.411966653,292.28495573,289.784310263,292.982344246,4073900.0,2011,3
147719,2011-04-01,GOOG,293.281203548,294.795549408,293.281203548,296.484211887,5245900.0,2011,4
148189,2011-04-04,GOOG,295.393298398,292.743238972,290.461771472,296.260060063,4124300.0,2011,4
148659,2011-04-05,GOOG,289.455544059,283.482938352,281.784296777,289.659768077,12140200.0,2011,4
149129,2011-04-06,GOOG,285.022155986,286.018434689,282.939969034,286.506594945,5356500.0,2011,4
149599,2011-04-07,GOOG,286.790530684,288.917548598,286.023409044,289.236366092,5081900.0,2011,4
150069,2011-04-08,GOOG,291.353435297,288.000982115,287.951177295,291.353435297,3817800.0,2011,4
150539,2011-04-11,GOOG,287.024662102,287.607457143,285.430634907,287.971105599,3730300.0,2011,4
151009,2011-04-12,GOOG,286.426882725,284.240080896,282.964871195,287.378330964,4186700.0,2011,4
151479,2011-04-13,GOOG,286.680941949,287.064518211,284.807952872,287.722051116,4154200.0,2011,4
151949,2011-04-14,GOOG,286.521548395,288.175329119,284.982300375,288.643591955,10953400.0,2011,4
152419,2011-04-15,GOOG,271.627327093,264.359584377,264.040766385,271.856484156,28192500.0,2011,4
152889,2011-04-18,GOOG,262.227561223,262.436759597,258.531418773,262.845238517,10117300.0,2011,4
153359,2011-04-19,GOOG,263.985956825,259.791674525,259.477861772,264.449244808,5388200.0,2011,4
153829,2011-04-20,GOOG,261.968527645,261.883841569,259.7219419,262.426810887,6142900.0,2011,4
154299,2011-04-21,GOOG,262.760551943,261.570028816,260.220081251,263.154076915,4958600.0,2011,4
154769,2011-04-25,GOOG,261.644735796,261.545126158,260.030780298,262.516471816,3273700.0,2011,4
155239,2011-04-26,GOOG,262.277366043,265.415616111,261.624807492,267.71698103,7026100.0,2011,4
155709,2011-04-27,GOOG,267.995942913,267.876405468,266.177763396,268.050752473,4613900.0,2011,4
156179,2011-04-28,GOOG,268.025819926,267.980989462,266.043272501,268.618624449,4014800.0,2011,4
156649,2011-04-29,GOOG,268.992221616,271.034552956,268.250002136,271.034552956,8488600.0,2011,4
157119,2011-05-02,GOOG,271.831581996,268.274904795,267.557587476,271.846535447,4283300.0,2011,5
157589,2011-05-03,GOOG,267.562561831,265.948606831,263.826563271,269.993474673,4178500.0,2011,5
158059,2011-05-04,GOOG,266.586241818,266.895080216,265.51522575,268.494082264,4249800.0,2011,5
158529,2011-05-05,GOOG,265.933683766,266.137907286,264.758083206,268.703311023,4010400.0,2011,5
158999,2011-05-06,GOOG,268.070680777,266.651000587,266.591216173,269.719487146,4127600.0,2011,5
159469,2011-05-09,GOOG,266.501555743,267.836549359,264.558833542,268.24002304,3911900.0,2011,5
159939,2011-05-10,GOOG,268.992221616,270.317236136,267.766816734,271.198951251,4101000.0,2011,5
160409,2011-05-11,GOOG,269.061954241,266.725707567,265.848997192,270.760596313,4695000.0,2011,5
160879,2011-05-12,GOOG,266.621093187,266.526457903,264.464167873,267.467927046,2907300.0,2011,5
161349,2011-05-13,GOOG,266.307280434,263.786707162,263.537652679,266.959838985,4233100.0,2011,5
161819,2011-05-16,GOOG,262.172751663,258.242477794,257.236250382,262.650963209,5938500.0,2011,5
162289,2011-05-17,GOOG,256.753064979,264.240016049,256.553815316,264.618587072,6631900.0,2011,5
162759,2011-05-18,GOOG,263.781732807,263.9162242,261.86888762,264.175257779,3921000.0,2011,5
163229,2011-05-19,GOOG,265.370785647,264.63354102,263.871393736,267.268677382,4955800.0,2011,5
163699,2011-05-20,GOOG,264.90752805,261.03700771,260.588703564,265.002163334,4652300.0,2011,5
164169,2011-05-23,GOOG,257.335890407,258.22755473,255.741863212,259.02952724,4617100.0,2011,5
164639,2011-05-24,GOOG,259.213853839,258.162795962,258.107986401,261.002156342,3814100.0,2011,5
165109,2011-05-25,GOOG,257.699507979,258.865159331,257.659682753,260.409382205,2612900.0,2011,5
165579,2011-05-26,GOOG,257.883834577,258.098037691,256.538861367,260.085589858,4252800.0,2011,5
166049,2011-05-27,GOOG,258.272385194,259.477861772,257.186445563,259.921191563,3504500.0,2011,5
166519,2011-05-31,GOOG,261.520193113,263.522699228,260.772999777,263.537652679,5394600.0,2011,5
166989,2011-06-01,GOOG,263.034538973,261.819082801,261.674643196,265.604917065,5933900.0,2011,6
167459,2011-06-02,GOOG,262.800408053,263.044487682,260.264911716,264.16030383,4425500.0,2011,6
167929,2011-06-03,GOOG,260.025805943,260.563801404,259.77675146,262.815361504,3510000.0,2011,6
168399,2011-06-06,GOOG,260.792927583,259.557573991,258.655930572,262.426810887,3898600.0,2011,6
168869,2011-06-07,GOOG,260.469135734,258.546341837,258.526413534,261.335897398,3829400.0,2011,6
169339,2011-06-08,GOOG,257.301008652,258.616074462,256.927411984,259.64723492,3319100.0,2011,6
169809,2011-06-09,GOOG,259.02952724,257.400648677,256.857679359,259.02952724,3390700.0,2011,6
170279,2011-06-10,GOOG,256.080578125,253.804115366,253.694526632,257.380720871,4898000.0,2011,6
170749,2011-06-13,GOOG,254.048195494,251.423038726,250.147813583,254.147835519,4872700.0,2011,6
171219,2011-06-14,GOOG,253.126654656,253.23624339,252.548818527,256.080578125,4700400.0,2011,6
171689,2011-06-15,GOOG,251.57248357,250.5363642,249.370727791,253.226279736,4162000.0,2011,6
172159,2011-06-16,GOOG,250.466616133,249.251174905,247.408078284,252.33960521,5534600.0,2011,6
172629,2011-06-17,GOOG,252.145329902,241.60481484,241.495226105,252.399373683,10530000.0,2011,6
173099,2011-06-20,GOOG,241.59486613,241.385637371,238.720623995,242.207568571,6079800.0,2011,6
173569,2011-06-21,GOOG,242.685764674,245.579934615,241.460359793,246.048182009,5551400.0,2011,6
174039,2011-06-22,GOOG,244.807823178,242.596103746,242.456623053,245.256142766,4832200.0,2011,6
174509,2011-06-23,GOOG,240.165221788,239.213774048,235.980888696,240.528854802,9639300.0,2011,6
174979,2011-06-24,GOOG,239.442915669,236.553750469,235.627219833,239.477796925,7639700.0,2011,6
175449,2011-06-27,GOOG,236.115395033,240.498962845,235.916130426,243.288518405,6915100.0,2011,6
175919,2011-06-28,GOOG,241.10669093,245.90371152,241.10669093,247.178936165,5450500.0,2011,6
176389,2011-06-29,GOOG,247.343319515,247.856397374,245.271080775,249.19139099,4703400.0,2011,6
176859,2011-06-30,GOOG,250.058152654,252.244954484,249.814072527,252.389410029,4874900.0,2011,6
177329,2011-07-01,GOOG,252.424291286,259.54262054,252.244954484,259.61732752,7300500.0,2011,7
177799,2011-07-05,GOOG,261.669637957,265.226315157,261.669637957,266.700805406,7727100.0,2011,7
178269,2011-07-06,GOOG,265.754331523,266.680877102,265.525204846,268.250002136,5411300.0,2011,7
178739,2011-07-07,GOOG,269.490360967,272.279885644,266.939910681,274.312268275,7900400.0,2011,7
179209,2011-07-08,GOOG,265.480374879,265.002163334,262.650963209,267.821595908,9576100.0,2011,7
179679,2011-07-11,GOOG,263.104272096,262.65596795,261.769277982,266.9897155,5699800.0,2011,7
180149,2011-07-12,GOOG,263.094323386,266.008390746,262.018332464,268.703311023,5703600.0,2011,7
180619,2011-07-13,GOOG,267.497803561,268.125459951,267.238769983,270.984748137,5601200.0,2011,7
181089,2011-07-14,GOOG,268.553866179,263.482843119,262.381980422,269.988469434,13348700.0,2011,7
181559,2011-07-15,GOOG,297.634909788,297.694693704,292.982344246,299.004785159,27567000.0,2011,7
182029,2011-07-18,GOOG,295.139239175,296.359669701,294.895159047,299.901423837,8970000.0,2011,7
182499,2011-07-19,GOOG,296.957449078,300.150477822,296.653585035,301.211514795,5957200.0,2011,7
182969,2011-07-20,GOOG,299.966182107,296.563924106,296.563924106,300.28994357,4472200.0,2011,7
183439,2011-07-21,GOOG,295.9063912,302.36218231,295.896412105,302.895203417,6964900.0,2011,7
183909,2011-07-22,GOOG,301.565183657,307.961221238,301.00726039,308.593851983,7082700.0,2011,7
184379,2011-07-25,GOOG,305.535314133,308.334818404,305.35596189,311.537826743,6286600.0,2011,7
184849,2011-07-26,GOOG,307.871560807,310.098218249,307.458107532,312.578905026,4703200.0,2011,7
185319,2011-07-27,GOOG,307.438179726,302.476775786,301.246366163,309.316143158,7898200.0,2011,7
185789,2011-07-28,GOOG,301.465543632,304.329806671,300.374630144,306.84040035,6240000.0,2011,7
186259,2011-07-29,GOOG,300.987332585,300.718350296,300.718350296,306.332312289,8305700.0,2011,7
186729,2011-08-01,GOOG,304.469302806,302.252593576,298.471764053,306.601325461,7961800.0,2011,8
187199,2011-08-02,GOOG,301.8690477,295.09440871,294.680955933,303.697175927,6425100.0,2011,8
187669,2011-08-03,GOOG,296.025928645,299.463068401,290.725779405,300.374630144,7680000.0,2011,8
188139,2011-08-04,GOOG,296.140491734,287.682195007,287.657292348,298.307396144,9866000.0,2011,8
188609,2011-08-05,GOOG,290.182809589,288.439367937,279.95116381,293.89891073,11902500.0,2011,8
189079,2011-08-08,GOOG,280.439323567,271.99097555,271.159095142,283.438077501,15049300.0,2011,8
189549,2011-08-09,GOOG,279.453024458,285.634858427,269.495335322,286.232607417,12987800.0,2011,8
190019,2011-08-10,GOOG,279.642325412,273.480388365,272.842783763,281.007195544,10779400.0,2011,8
190489,2011-08-11,GOOG,275.876418954,280.01592208,273.181529063,283.189023019,9697300.0,2011,8
190959,2011-08-12,GOOG,283.68716237,280.832848539,279.15413477,284.185301721,6332200.0,2011,8
191429,2011-08-15,GOOG,275.682143645,277.575061026,272.005929,281.440576625,14343200.0,2011,8
191899,2011-08-16,GOOG,275.184004792,268.494082264,264.16030383,275.189009533,13930700.0,2011,8
192369,2011-08-17,GOOG,269.00714468,265.57998402,264.394435248,270.830328938,8188700.0,2011,8
192839,2011-08-18,GOOG,260.758076712,251.497761148,249.310943876,261.465413939,12628400.0,2011,8
193309,2011-08-19,GOOG,248.738097545,244.543815245,244.513923287,256.474103097,10860500.0,2011,8
193779,2011-08-22,GOOG,251.059405712,248.155287062,246.342066458,252.553808324,9848500.0,2011,8
194249,2011-08-23,GOOG,250.810336285,258.441727458,248.598616355,259.731920996,8726000.0,2011,8
194719,2011-08-24,GOOG,258.695786681,260.668385397,257.649703159,264.01088987,7215800.0,2011,8
195189,2011-08-25,GOOG,264.200159939,259.049455544,258.182724265,267.632294955,6610500.0,2011,8
195659,2011-08-26,GOOG,259.024552885,262.446739191,255.612346173,264.235041694,7219400.0,2011,8
196129,2011-08-29,GOOG,266.282377776,268.533938374,265.784238922,268.718234088,4689000.0,2011,8
196599,2011-08-30,GOOG,268.090578196,269.340916123,264.414363053,270.481634431,6000300.0,2011,8
197069,2011-08-31,GOOG,271.35337045,269.470432663,266.99966421,272.130471684,5406700.0,2011,8
197539,2011-09-01,GOOG,269.365818284,265.256222557,264.618587072,270.900061563,4849000.0,2011,9
198009,2011-09-02,GOOG,261.256185179,261.440511778,259.393175696,262.974755057,4820300.0,2011,9
198479,2011-09-06,GOOG,254.446710263,260.115466872,254.297265419,260.404376966,5451900.0,2011,9
198949,2011-09-07,GOOG,264.235041694,266.018369842,262.715721479,266.969787694,5532200.0,2011,9
199419,2011-09-08,GOOG,265.903776367,266.481627439,264.957332869,268.543887083,4778700.0,2011,9
199889,2011-09-09,GOOG,264.708278386,261.445486133,259.622332261,266.32720824,6562000.0,2011,9
200359,2011-09-12,GOOG,258.013351117,264.070643399,257.784194553,265.002163334,5360700.0,2011,9
200829,2011-09-13,GOOG,265.007137688,263.771784097,260.723194958,265.943632476,4726000.0,2011,9
201299,2011-09-14,GOOG,265.301053022,265.042019443,261.928671535,267.472901401,5408900.0,2011,9
201769,2011-09-15,GOOG,266.750610225,270.267431317,266.282377776,271.472907894,5943700.0,2011,9
202239,2011-09-16,GOOG,271.383247464,272.319741753,270.556341411,272.399453972,7095000.0,2011,9
202709,2011-09-19,GOOG,269.16656862,272.314767398,266.690825812,273.923748542,4955200.0,2011,9
203179,2011-09-20,GOOG,273.674663673,272.294839593,270.322240877,278.217639983,5578900.0,2011,9
203649,2011-09-21,GOOG,272.822855459,268.593722289,268.424349639,276.464219234,5047400.0,2011,9
204119,2011-09-22,GOOG,262.142875148,259.358293942,256.040722016,263.403161784,8833500.0,2011,9
204589,2011-09-23,GOOG,257.315962601,261.774252336,256.289806884,262.227561223,5575300.0,2011,9
205059,2011-09-26,GOOG,262.641014499,264.952358514,255.66714079,265.470395285,5288000.0,2011,9
205529,2011-09-27,GOOG,268.095582937,268.663454914,267.024597255,272.504068352,6044300.0,2011,9
205999,2011-09-28,GOOG,269.739414951,263.433038299,262.865166323,270.994696847,4543500.0,2011,9
206469,2011-09-29,GOOG,267.019592514,262.765556684,258.735642791,267.647248405,5834900.0,2011,9
206939,2011-09-30,GOOG,259.13414162,256.558789671,256.230022969,261.022084646,5467500.0,2011,9
207409,2011-10-03,GOOG,253.973488514,246.835231454,246.576197876,255.044474197,8982200.0,2011,10
207879,2011-10-04,GOOG,244.10047051,250.01332219,239.403074503,250.78044383,8348700.0,2011,10
208349,2011-10-05,GOOG,247.248669288,251.408100219,239.487745635,252.952307651,9102100.0,2011,10
208819,2011-10-06,GOOG,252.802862807,256.394421762,250.362016697,256.653455341,6874200.0,2011,10
209289,2011-10-07,GOOG,257.450453496,256.59864578,254.197640338,259.278612109,5733100.0,2011,10
209759,2011-10-10,GOOG,261.609884428,267.582490135,260.623554933,267.731934979,4661700.0,2011,10
210229,2011-10-11,GOOG,265.734434103,270.576269714,265.734434103,272.379525668,5728100.0,2011,10
210699,2011-10-12,GOOG,273.042032929,273.226359527,271.29856089,276.578782323,6379300.0,2011,10
211169,2011-10-13,GOOG,273.988506812,278.451771401,272.987253754,278.456745756,11417700.0,2011,10
211639,2011-10-14,GOOG,298.616234542,294.735765493,292.688428913,298.680993311,17123600.0,2011,10
212109,2011-10-17,GOOG,290.77060987,290.118051319,287.92130078,294.810472473,8046400.0,2011,10
212579,2011-10-18,GOOG,289.012214268,294.152939568,287.622411092,295.174120431,7630000.0,2011,10
213049,2011-10-19,GOOG,292.573865824,289.266243106,288.529028866,294.925066447,5884900.0,2011,10
213519,2011-10-20,GOOG,289.864022482,290.745707211,288.673468471,293.345961818,6783200.0,2011,10
213989,2011-10-21,GOOG,293.654800216,294.142990858,292.25504833,295.268755715,6807300.0,2011,10
214459,2011-10-24,GOOG,292.265027426,297.096914328,292.155438691,298.865289025,6879400.0,2011,10
214929,2011-10-25,GOOG,295.443103218,290.491678373,290.337259175,296.389576603,5099900.0,2011,10
215399,2011-10-26,GOOG,293.67472852,292.060773022,285.360901784,293.988571659,5767600.0,2011,10
215869,2011-10-27,GOOG,298.09319303,298.21770483,295.542743242,300.2251853,7588800.0,2011,10
216339,2011-10-28,GOOG,296.150471328,298.949975599,296.015979935,300.025935637,5034700.0,2011,10
216809,2011-10-31,GOOG,296.434407067,295.213976541,294.730791138,298.725823277,5134700.0,2011,10
217279,2011-11-01,GOOG,288.967383804,288.245092628,287.298618745,291.662273695,6273500.0,2011,11
217749,2011-11-02,GOOG,291.358409652,291.318553542,289.156654371,292.882704222,4257600.0,2011,11
218219,2011-11-03,GOOG,292.404493174,297.634909788,290.77060987,297.634909788,5359500.0,2011,11
218689,2011-11-04,GOOG,295.642383267,296.957449078,295.109362161,298.750725936,5690700.0,2011,11
219159,2011-11-07,GOOG,295.552691952,303.029694312,295.009752522,303.253846634,6739900.0,2011,11
219629,2011-11-08,GOOG,303.363435368,305.027195188,300.673519832,306.03842784,6081400.0,2011,11
220099,2011-11-09,GOOG,301.002286036,299.353479667,298.212730475,303.557710677,7449700.0,2011,11
220569,2011-11-10,GOOG,301.834166444,296.429432712,294.675981578,301.844145539,5758200.0,2011,11
221039,2011-11-11,GOOG,299.527826671,303.039643021,298.182853959,304.902683389,7983700.0,2011,11
221509,2011-11-14,GOOG,302.865296017,305.35596189,302.755707282,307.886483872,6401200.0,2011,11
221979,2011-11-15,GOOG,305.256352251,307.129341328,304.110628704,307.886483872,5372000.0,2011,11
222449,2011-11-16,GOOG,304.897678648,304.593844991,304.165438763,307.996072607,5236500.0,2011,11
222919,2011-11-17,GOOG,303.88647688,299.313623557,297.276236185,305.002293027,7012700.0,2011,11
223389,2011-11-18,GOOG,299.876490793,296.329792688,295.766895066,301.121854364,6599900.0,2011,11
223859,2011-11-21,GOOG,292.783094583,289.385810936,284.97732602,293.15168651,6025000.0,2011,11
224329,2011-11-22,GOOG,288.917548598,288.917548598,286.546451054,291.393291406,4828600.0,2011,11
224799,2011-11-23,GOOG,286.60122973,283.991026413,283.991026413,289.042091282,4668900.0,2011,11
225269,2011-11-25,GOOG,281.54021665,280.449302663,279.617392367,286.063265153,3136400.0,2011,11
225739,2011-11-28,GOOG,288.603735846,292.997267311,287.174106946,293.311110948,5678900.0,2011,11
226209,2011-11-29,GOOG,292.842848112,290.377084898,289.580086245,294.078232588,3677200.0,2011,11
226679,2011-11-30,GOOG,297.859061612,298.576378433,294.939989511,298.636162846,6819300.0,2011,11
227149,2011-12-01,GOOG,298.880242476,305.739538152,298.382103623,306.850379446,7268300.0,2011,12
227619,2011-12-02,GOOG,307.373421456,309.022227825,306.979896484,310.835432987,8201900.0,2011,12
228089,2011-12-05,GOOG,312.648668535,311.657364187,310.038434333,314.770712095,6418800.0,2011,12
228559,2011-12-06,GOOG,310.33231928,310.720869897,308.962474296,313.136828292,4670300.0,2011,12
229029,2011-12-07,GOOG,309.679791116,310.53159933,307.896462968,311.662338542,4531500.0,2011,12
229499,2011-12-08,GOOG,309.360973622,306.875282104,306.501685437,312.554002865,4844200.0,2011,12
229969,2011-12-09,GOOG,307.846658149,312.5390798,307.353493152,313.390887516,5553100.0,2011,12
230439,2011-12-12,GOOG,309.779400755,311.527847647,308.987376954,311.92137212,4384100.0,2011,12
230909,2011-12-13,GOOG,313.206561415,311.647415477,310.262586655,317.09200482,8086500.0,2011,12
231379,2011-12-14,GOOG,309.764447304,307.881509517,305.101933052,310.994856927,7836600.0,2011,12
231849,2011-12-15,GOOG,310.098218249,308.613779788,308.190347915,310.835432987,4835200.0,2011,12
232319,2011-12-16,GOOG,310.994856927,311.811783386,309.575176737,313.4855228,8952000.0,2011,12
232789,2011-12-19,GOOG,312.832964249,309.754498594,308.842906465,313.077044377,4302900.0,2011,12
233259,2011-12-20,GOOG,312.827989894,314.008564312,312.823015539,314.740804695,4794200.0,2011,12
233729,2011-12-21,GOOG,313.829242952,311.742050761,308.32483881,314.730855985,5014400.0,2011,12
234199,2011-12-22,GOOG,312.803087734,313.674823753,312.334824898,314.686025521,3658200.0,2011,12
234669,2011-12-23,GOOG,314.820516416,315.38838889,314.103199595,316.15551053,2918200.0,2011,12
235139,2011-12-27,GOOG,314.845419074,318.930112142,314.820516416,321.042206992,3224800.0,2011,12
235609,2011-12-28,GOOG,320.175445328,318.656155499,317.859126459,321.296266216,4270200.0,2011,12
236079,2011-12-29,GOOG,319.547819822,320.001097825,316.414544109,320.299987513,3162500.0,2011,12
236549,2011-12-30,GOOG,319.811827755,321.744570362,319.811827755,322.17297659,3577800.0,2011,12
237019,2012-01-03,GOOG,325.251442743,331.463153725,324.967506506,332.828054741,7380500.0,2012,1
237489,2012-01-04,GOOG,331.273883656,332.892813011,329.077102232,333.874138263,5749400.0,2012,1
237959,2012-01-05,GOOG,329.829300807,328.275098838,326.890300402,330.745867291,6590300.0,2012,1
238429,2012-01-06,GOOG,328.344862347,323.796880798,323.682317709,328.768263834,5405900.0,2012,1
238899,2012-01-09,GOOG,322.04346005,310.068311347,309.455608906,322.292514532,11688800.0,2012,1
239369,2012-01-10,GOOG,313.699725914,310.407057145,307.303688333,315.717155094,8824000.0,2012,1
239839,2012-01-11,GOOG,310.586378504,311.811783386,309.400829732,313.520374168,4817800.0,2012,1
240309,2012-01-12,GOOG,314.431966297,313.644916353,312.080796558,315.263846207,3764400.0,2012,1
240779,2012-01-13,GOOG,311.96122823,311.328597983,309.370922332,312.304948382,4631800.0,2012,1
241249,2012-01-17,GOOG,314.810567706,313.116900486,311.672317638,314.810567706,3832800.0,2012,1
241719,2012-01-18,GOOG,312.145524442,315.273825303,309.898969083,315.816795119,5544000.0,2012,1
242189,2012-01-19,GOOG,319.298734953,318.591397229,314.551534127,319.298734953,12657800.0,2012,1
242659,2012-01-20,GOOG,294.162919162,291.901379468,289.764382457,294.397019695,21231800.0,2012,1
243129,2012-01-23,GOOG,291.906353823,291.66724805,290.491678373,293.231398729,6851300.0,2012,1
243599,2012-01-24,GOOG,292.065777763,289.380836581,287.92130078,292.743238972,6134400.0,2012,1
244069,2012-01-25,GOOG,287.677220652,283.682188015,282.132991285,288.274969642,10012700.0,2012,1
244539,2012-01-26,GOOG,284.922515961,282.989773355,281.221399156,286.167879533,6476500.0,2012,1
245009,2012-01-27,GOOG,284.32476747,288.907599889,283.602475796,289.076972538,7262000.0,2012,1
245479,2012-01-30,GOOG,287.94620294,287.766881581,285.629884072,288.917548598,4678400.0,2012,1
245949,2012-01-31,GOOG,290.411966653,288.972358159,286.50162059,290.910105506,4300700.0,2012,1
246419,2012-02-01,GOOG,291.378337956,289.331001376,288.489172756,291.65729934,4658700.0,2012,2
246889,2012-02-02,GOOG,291.343486587,291.463024031,289.953683411,292.110608227,4847400.0,2012,2
247359,2012-02-03,GOOG,294.227677432,297.052083863,292.927534686,297.420706674,6360700.0,2012,2
247829,2012-02-06,GOOG,296.394550958,303.408265833,295.896412105,304.275027497,7386700.0,2012,2
248299,2012-02-07,GOOG,302.44189453,302.252593576,300.753231553,303.557710677,4199700.0,2012,2
248769,2012-02-08,GOOG,303.184113511,303.786867242,301.241391808,304.534061076,3686400.0,2012,2
249239,2012-02-09,GOOG,304.867801634,304.58884025,303.363435368,306.10318611,4546300.0,2012,2
249709,2012-02-10,GOOG,302.805542488,301.824217734,300.872769495,302.930054287,4667700.0,2012,2
250179,2012-02-13,GOOG,304.110628704,304.957462563,303.871523429,305.774419408,3646100.0,2012,2
250649,2012-02-14,GOOG,304.628696359,303.742036777,301.251340518,304.857852924,3620900.0,2012,2
251119,2012-02-15,GOOG,305.321110521,301.649870231,300.155452177,305.321110521,4869900.0,2012,2
251589,2012-02-16,GOOG,300.284969215,302.128081777,297.749472878,303.268800084,5080700.0,2012,2
252059,2012-02-17,GOOG,301.355954898,301.191586989,300.075770842,302.680999804,4916400.0,2012,2
252529,2012-02-21,GOOG,300.808010727,305.854101241,300.314876615,307.786874233,4980100.0,2012,2
252999,2012-02-22,GOOG,304.837925119,302.835419003,302.222716562,307.238930063,3948700.0,2012,2
253469,2012-02-23,GOOG,302.367187051,301.923826874,299.054589979,302.835419003,4125300.0,2012,2
253939,2012-02-24,GOOG,302.541534554,303.8117699,301.62496807,304.68350592,3885600.0,2012,2
254409,2012-02-27,GOOG,302.162932647,303.517854567,301.400785362,305.037174782,3641300.0,2012,2
254879,2012-02-28,GOOG,303.86157472,308.040903071,302.705902463,308.728342878,5716400.0,2012,2
255349,2012-02-29,GOOG,308.145517451,307.971169948,306.601325461,311.632462026,6297200.0,2012,2
255819,2012-03-01,GOOG,309.968701708,310.038434333,307.921365627,311.682266846,4492000.0,2012,3
256289,2012-03-02,GOOG,309.83918467,309.465588002,309.002330405,310.835432987,3158300.0,2012,3
256759,2012-03-05,GOOG,309.057109579,305.978643426,304.549014526,310.083264798,3198400.0,2012,3
257229,2012-03-06,GOOG,302.890229062,301.350980543,295.811725531,303.268800084,6372500.0,2012,3
257699,2012-03-07,GOOG,303.388337529,302.267547027,301.799315075,304.454348857,2538400.0,2012,3
258169,2012-03-08,GOOG,303.881502525,302.436920175,302.043395203,304.608768056,2700900.0,2012,3
258639,2012-03-09,GOOG,302.840393358,299.004785159,298.880242476,304.808017719,5361100.0,2012,3
259109,2012-03-12,GOOG,298.880242476,301.445615827,298.511620163,302.367187051,3350400.0,2012,3
259579,2012-03-13,GOOG,303.238923071,307.737069414,301.64486549,307.771920783,4508300.0,2012,3
260049,2012-03-14,GOOG,306.352240592,306.845405091,305.585118953,310.227735287,5895700.0,2012,3
260519,2012-03-15,GOOG,307.149269134,309.405804087,306.267554019,310.586378504,4888300.0,2012,3
260989,2012-03-16,GOOG,309.286266643,311.353500144,308.867808626,311.786881225,6123800.0,2012,3
261459,2012-03-19,GOOG,310.397077551,315.806816023,309.460583261,317.445673682,4361800.0,2012,3
